F1_CL,F2_CL,F3_CL,F1_CD,F2_CD,F3_CD
0,47,0,86,75,0
0,55,0,84,87,0
0,20,0,66,80,12
54,0,0,53,88,32
88,9,0,84,83,74
51,28,0,77,93,35
68,63,0,78,84,0
51,9,0,65,81,22
66,7,0,76,81,21
49,0,0,83,65,62
4,0,0,81,71,56
0,0,0,85,69,66
0,0,0,75,74,69
0,0,0,75,78,86
0,0,0,89,81,49
0,0,0,83,85,41
0,0,0,82,75,42
0,0,0,93,75,67
0,0,0,91,75,82
0,0,0,87,87,72
0,0,0,88,90,67
0,0,0,55,91,56
0,0,0,58,81,31
0,0,0,64,88,0
0,0,0,48,91,6
0,0,0,23,85,24
0,0,0,43,96,63
0,0,0,62,88,74
0,0,0,79,75,46
0,0,0,80,83,62
0,0,0,81,87,69
0,0,0,88,93,67
0,0,0,83,66,69
0,0,0,89,90,62
0,0,0,87,75,51
0,0,0,87,96,64
0,0,0,85,84,34
0,0,0,84,90,45
0,0,0,84,93,35
0,0,0,82,86,17
0,0,0,87,46,36
0,0,0,85,73,34
0,0,0,80,90,38
0,0,0,88,79,24
0,0,0,73,89,36
0,0,0,71,84,44
0,0,0,87,70,21
0,0,0,83,52,47
0,0,0,77,73,27
0,0,0,80,67,37
0,0,0,84,61,14
0,25,0,94,43,12
0,61,0,74,17,28
0,58,0,68,76,37
0,0,0,58,75,47
0,0,0,65,82,22
0,0,0,39,69,42
0,0,0,36,71,31
0,0,0,43,94,61
0,0,0,14,80,58
0,0,0,47,86,57
0,0,0,40,79,50
0,0,0,18,76,80
0,0,0,64,70,64
12,0,0,49,62,60
15,0,0,65,66,67
0,0,0,77,92,76
5,0,0,82,90,61
35,0,0,85,86,89
23,0,0,80,86,83
1,0,0,83,85,69
0,0,0,84,81,49
0,0,0,82,80,75
0,0,0,77,59,75
0,0,0,75,78,48
0,0,0,75,60,58
0,0,0,91,51,46
0,0,0,91,46,77
0,0,0,85,40,22
0,0,0,91,75,15
0,0,0,82,80,30
0,0,0,79,81,65
0,0,0,80,88,55
0,0,0,69,85,52
0,0,0,75,88,73
0,0,0,60,90,31
0,0,0,59,87,59
0,0,0,66,86,57
0,0,0,54,84,77
0,0,0,59,90,65
0,0,0,66,84,53
0,0,0,88,73,64
0,0,0,66,61,60
0,0,0,92,71,29
0,0,0,79,73,56
0,0,0,91,77,69
0,0,0,85,90,60
0,0,0,91,67,39
0,0,0,91,85,86
0,0,0,88,78,61
0,0,0,85,70,62
0,0,0,57,83,57
0,0,0,47,71,12
0,0,0,43,68,43
0,0,0,71,62,50
0,0,0,67,82,63
0,0,0,88,78,86
0,0,0,91,89,44
0,0,0,86,86,27
0,0,0,81,83,55
0,0,0,85,89,54
0,0,0,61,87,62
0,0,0,75,83,72
0,0,0,89,90,63
0,0,0,90,90,20
12,0,0,87,84,0
0,0,0,72,92,15
0,0,0,73,87,23
0,0,0,62,85,15
0,0,0,71,70,49
0,0,0,91,90,20
0,0,0,92,91,24
0,0,0,88,93,17
0,0,0,75,92,56
0,0,0,86,79,32
0,0,0,77,72,42
0,0,0,74,69,57
0,0,0,83,82,75
0,0,0,82,80,71
0,0,0,85,77,53
0,0,0,78,86,33
0,0,0,90,89,74
0,0,0,82,91,42
0,0,0,86,86,53
0,0,0,80,84,80
0,0,0,83,88,55
0,0,0,82,89,29
0,0,0,83,81,10
0,0,0,73,80,15
0,0,0,50,86,28
12,0,0,81,89,14
0,0,0,62,83,16
0,0,0,75,84,0
0,0,0,76,86,2
0,0,0,87,91,5
0,0,0,78,89,36
0,0,0,73,86,15
0,0,0,79,94,41
0,0,0,61,79,58
0,0,0,70,88,46
0,0,0,88,78,76
0,0,0,85,82,41
0,0,0,87,88,49
0,0,0,92,81,55
0,0,0,80,83,60
0,0,0,83,84,76
0,0,0,69,91,49
0,0,0,65,82,38
0,0,0,55,85,49
0,0,0,82,84,73
0,0,0,85,54,85
0,0,0,96,66,54
0,0,0,70,79,65
0,0,0,74,85,61
0,0,0,84,86,63
0,0,0,76,90,55
0,0,0,87,86,75
0,0,0,89,87,46
0,0,0,82,79,0
0,0,0,87,91,0
0,0,0,69,80,0
0,0,0,16,79,0
0,0,0,0,88,0
0,0,0,20,95,4
0,0,0,0,87,19
0,0,0,10,84,24
0,0,0,0,94,39
0,0,0,36,85,54
0,0,0,86,88,86
0,0,0,54,90,77
0,0,0,88,82,74
0,0,0,72,62,83
0,0,0,80,74,63
0,0,0,77,93,56
0,0,0,89,91,54
0,0,0,83,91,52
0,0,0,84,84,72
0,0,0,82,84,70
0,0,0,84,66,64
0,0,0,81,80,70
0,0,0,80,83,9
0,0,0,74,88,3
0,0,0,91,86,61
0,0,0,75,81,62
0,0,0,87,87,51
0,0,0,87,93,59
0,0,0,88,89,37
0,0,0,92,83,37
0,0,0,83,88,70
0,0,0,67,89,54
0,0,0,80,86,77
0,0,0,85,92,38
0,0,0,86,83,58
0,0,0,83,78,37
0,0,0,43,69,7
0,0,0,50,95,0
0,0,0,33,88,0
0,0,0,52,95,0
0,0,0,39,80,36
0,0,0,23,72,59
0,0,0,36,82,44
0,0,0,26,73,38
0,0,0,60,77,46
0,0,0,78,80,44
0,0,0,85,81,31
0,0,0,83,88,18
0,0,0,85,73,45
0,0,0,89,79,37
0,0,0,73,74,41
0,0,0,83,84,42
0,0,0,83,72,13
0,0,0,77,83,15
0,0,0,84,78,9
0,0,0,83,66,17
0,0,0,82,79,71
0,0,0,82,72,28
0,0,0,89,66,40
0,0,0,86,81,56
0,0,0,94,74,38
0,0,0,92,76,22
0,0,0,87,78,21
0,0,0,89,75,0
0,0,0,77,63,6
0,0,0,67,85,0
0,0,0,53,72,0
0,0,0,62,80,24
0,0,0,86,80,0
0,0,0,76,77,5
0,0,0,71,80,0
0,0,0,91,58,23
0,0,0,83,75,56
0,0,0,75,92,67
0,0,0,81,88,55
0,0,0,86,85,26
0,0,0,83,89,51
0,0,0,99,93,19
0,0,0,90,71,52
0,0,0,91,98,36
0,0,0,88,91,22
0,0,0,81,88,0
0,0,0,93,89,0
0,0,0,70,78,31
0,0,0,37,93,75
0,0,0,61,77,28
0,0,0,0,93,0
0,0,0,10,92,35
0,0,0,0,91,32
0,0,0,66,66,38
0,0,0,86,65,46
0,0,0,78,58,66
0,0,0,87,57,63
0,0,0,68,66,52
0,0,0,63,33,71
0,0,0,95,47,61
0,0,0,85,38,72
0,0,0,71,57,77
0,0,0,91,47,75
0,0,0,79,76,0
0,0,0,84,86,0
0,0,0,86,84,0
0,0,0,89,91,0
0,0,0,89,89,0
0,0,0,61,92,16
0,0,0,83,91,2
0,0,0,67,71,3
0,0,0,74,74,70
0,0,0,82,73,67
0,0,0,79,69,39
0,0,0,88,75,0
0,0,0,91,65,51
0,0,0,84,83,14
0,0,0,87,88,75
0,0,0,83,82,29
0,0,0,83,72,15
0,0,0,87,57,26
0,0,0,91,75,46
0,0,0,82,77,45
0,0,0,80,57,43
0,0,0,92,82,56
0,0,0,84,82,35
12,0,0,77,44,33
0,0,0,91,64,39
0,0,0,97,62,53
0,0,0,89,76,62
0,0,0,82,71,62
0,0,0,86,72,40
0,0,0,81,86,35
0,0,0,82,85,20
0,0,0,76,78,56
0,0,0,59,77,46
0,0,0,77,79,46
0,0,0,64,76,27
0,0,0,58,71,49
0,0,0,42,82,36
0,0,0,20,90,33
0,0,0,37,76,44
0,0,0,42,80,73
0,0,0,55,73,44
0,0,0,84,87,36
0,0,0,50,79,39
0,0,0,88,75,28
0,0,0,82,76,49
0,0,0,72,74,69
0,0,0,69,8,11
0,0,0,83,43,17
0,0,0,89,58,74
0,0,0,38,61,70
0,0,0,11,69,60
0,0,0,42,89,41
0,0,0,30,81,59
0,0,0,19,84,47
0,0,0,41,89,39
0,0,0,40,87,49
0,0,0,11,81,51
0,0,0,0,76,32
0,0,0,2,83,17
0,0,0,16,68,56
0,0,0,60,81,47
0,0,0,31,80,43
0,0,0,76,35,50
0,0,0,30,75,73
0,0,0,31,92,77
0,0,0,67,80,73
0,0,0,82,77,64
0,0,0,78,82,23
0,0,0,81,96,62
0,0,0,75,83,38
0,0,0,78,88,72
0,0,0,73,89,56
0,0,0,68,91,51
0,0,0,68,77,63
0,0,0,86,82,70
0,0,0,85,94,63
0,0,0,85,84,49
0,0,0,80,84,1
0,0,0,58,69,51
0,0,0,56,68,55
0,0,0,82,84,27
0,0,0,75,82,51
0,0,0,87,70,67
0,0,0,85,90,64
0,0,0,78,89,47
0,0,0,86,88,60
0,0,0,87,85,79
0,0,0,90,83,74
0,0,0,84,85,46
0,0,0,68,88,74
0,0,0,72,78,68
0,0,0,86,86,66
0,0,0,78,91,79
0,0,29,86,95,78
0,0,7,79,95,71
0,0,4,88,90,74
0,0,0,80,85,69
0,0,3,50,86,71
0,0,0,73,80,56
0,0,0,78,85,87
0,0,9,75,87,57
0,0,37,77,29,78
0,0,11,83,53,70
0,0,0,86,82,60
0,0,0,87,83,32
0,0,0,76,81,10
0,0,0,64,88,0
0,0,0,59,58,0
0,0,0,56,11,0
0,0,0,64,60,14
0,0,0,73,17,43
0,0,0,75,7,67
0,0,0,44,40,51
0,0,0,74,33,51
0,0,0,47,19,59
0,0,0,25,21,64
0,0,0,31,34,68
0,0,0,70,63,83
0,0,0,62,65,75
0,0,0,92,83,66
0,0,0,81,81,61
0,0,0,80,91,78
0,0,0,88,79,71
0,0,0,81,92,80
0,0,0,84,81,55
0,0,0,88,88,83
9,0,0,89,86,85
34,0,0,74,80,67
0,0,0,56,81,39
0,0,0,39,88,7
0,0,0,51,86,43
0,0,0,44,69,58
0,0,0,52,59,44
0,0,0,62,67,49
0,0,0,39,72,18
0,0,0,64,78,13
0,0,0,91,77,0
0,0,0,76,83,0
0,0,0,68,73,0
0,0,0,50,88,0
0,0,0,26,92,0
0,0,0,30,72,0
0,0,0,59,73,0
0,0,0,83,58,35
0,0,0,80,58,39
0,0,0,81,52,31
0,0,0,83,56,16
0,0,0,30,84,40
0,0,0,79,79,20
0,0,0,84,84,0
0,0,0,78,88,28
0,0,0,84,89,31
0,0,0,84,87,64
0,0,0,74,76,57
0,0,0,59,85,57
0,0,0,78,79,0
0,0,0,81,70,6
0,0,0,88,73,68
0,0,0,85,77,8
0,0,0,80,74,69
0,0,0,85,92,64
0,0,0,85,90,33
0,0,0,75,92,24
0,0,0,87,87,46
0,0,0,85,90,34
0,0,0,94,88,24
0,0,0,68,86,28
0,0,0,60,91,18
0,0,0,20,86,19
0,0,0,43,89,28
0,0,0,39,69,25
0,0,0,55,53,21
0,0,0,64,75,0
0,0,0,35,71,13
0,0,0,16,85,25
0,0,0,8,87,24
0,0,0,0,87,20
0,0,0,29,91,26
0,0,0,18,84,0
0,0,0,0,61,0
0,0,0,0,65,0
0,0,0,0,53,26
0,0,0,0,50,6
0,0,0,0,87,0
0,0,0,10,74,21
0,0,0,7,81,25
0,0,0,10,84,0
0,0,0,38,88,0
0,0,0,83,91,31
0,0,0,73,97,2
0,0,0,75,84,30
0,0,0,75,93,0
0,0,0,29,84,0
0,0,0,4,87,0
0,0,0,25,72,0
0,0,0,72,41,0
0,0,0,48,56,0
0,0,0,47,80,0
0,0,0,30,61,0
0,0,0,64,59,0
0,0,0,31,60,0
0,0,0,56,64,0
0,0,0,36,52,0
0,0,0,45,76,0
0,0,0,24,69,0
0,0,0,45,72,0
0,0,0,33,73,0
0,0,0,21,66,0
0,0,0,50,73,0
0,0,0,36,80,0
0,0,0,14,63,0
0,0,0,49,57,0
0,0,0,63,40,0
0,0,0,61,63,0
0,0,0,53,77,0
0,0,0,53,63,0
0,0,0,26,64,0
0,0,0,36,51,0
0,0,0,47,46,0
0,0,0,68,81,0
0,0,0,73,85,0
0,0,0,84,77,0
0,0,0,82,51,0
0,0,0,82,52,0
0,0,0,54,60,0
0,0,0,48,68,0
0,0,0,41,76,0
0,0,0,71,82,0
0,0,0,80,48,0
0,0,0,85,72,0
0,0,0,84,36,0
0,0,0,92,71,0
0,0,0,85,80,0
0,0,0,66,78,0
0,0,0,50,83,0
0,0,0,63,82,0
0,0,0,79,73,0
0,0,0,89,93,0
0,0,0,28,90,0
0,0,0,17,78,0
0,0,0,26,79,0
0,0,0,13,61,0
0,0,0,7,67,0
0,0,0,0,85,0
0,0,0,0,60,0
0,0,0,0,62,0
0,0,0,20,33,0
0,0,0,9,64,0
0,0,0,0,55,0
0,0,0,8,81,0
0,0,0,17,70,0
0,0,0,0,83,0
0,0,0,0,71,0
0,0,0,0,67,0
0,0,0,41,88,0
0,0,0,73,62,0
0,0,0,67,77,0
0,0,0,66,46,0
0,0,1,49,35,0
0,0,0,67,5,0
0,0,0,74,12,0
0,0,0,81,0,17
0,0,0,49,0,66
0,0,0,48,0,17
0,0,0,38,9,35
0,0,0,42,18,63
0,0,0,14,0,72
0,0,0,68,4,63
0,0,0,85,37,69
0,0,0,77,37,24
0,0,0,91,84,41
0,0,0,80,22,59
0,0,0,86,50,46
0,0,0,58,66,28
0,0,0,24,57,24
0,0,0,89,27,24
0,0,0,89,53,5
0,0,0,68,62,0
0,0,10,7,61,0
0,0,0,38,63,0
0,0,0,52,46,0
0,0,0,2,37,0
0,0,0,11,64,32
0,0,0,30,59,36
0,0,0,18,40,48
0,0,0,82,45,26
0,0,0,90,83,0
0,0,0,84,43,0
0,0,0,85,55,0
0,0,0,77,84,0
0,0,0,45,82,35
0,0,0,73,80,11
0,0,0,92,62,6
0,0,0,83,81,49
0,0,0,42,72,67
0,0,0,83,47,68
0,0,0,87,82,35
0,0,0,94,79,76
0,0,0,80,62,75
0,0,0,83,61,78
0,0,0,86,64,70
0,0,0,92,60,47
0,0,0,71,59,15
0,0,0,63,73,61
0,0,0,64,46,36
0,0,0,45,78,61
0,0,11,79,71,76
0,0,41,84,87,44
0,0,55,84,50,77
0,0,39,89,65,58
0,0,24,79,83,24
0,0,17,82,85,35
0,0,7,71,83,39
0,0,0,75,75,38
0,0,0,79,77,53
0,0,0,90,86,10
0,0,6,79,77,0
0,0,10,89,54,0
0,0,0,83,64,26
0,0,0,76,69,87
0,0,0,90,76,72
0,0,0,75,73,60
0,0,0,85,71,73
0,36,0,82,76,34
0,0,0,88,79,0
0,45,0,85,80,59
0,0,0,80,85,62
0,19,0,79,66,70
0,32,0,51,67,37
0,19,0,25,80,26
0,12,0,6,72,36
0,0,0,36,54,41
0,9,0,66,71,22
0,11,0,77,91,58
0,0,0,72,85,57
0,0,0,83,92,65
0,0,0,71,66,40
0,0,0,51,60,0
0,5,0,86,68,0
0,2,0,81,70,0
0,9,0,76,88,0
0,14,0,67,81,29
0,5,0,79,90,61
0,9,0,65,88,48
0,19,0,77,84,72
0,7,0,75,74,77
0,0,0,81,84,69
0,0,0,86,78,45
0,0,0,84,94,57
0,11,0,71,90,64
0,0,0,69,78,30
0,19,0,72,70,24
0,0,0,37,73,14
0,0,10,60,71,25
0,0,1,44,75,25
0,4,0,72,68,21
0,0,0,71,72,41
0,0,0,88,78,3
0,9,0,69,67,6
0,0,0,91,75,31
0,25,0,87,71,17
0,0,0,68,55,15
0,0,0,23,68,28
0,0,0,44,75,0
0,16,0,47,51,0
0,13,0,72,90,35
0,0,0,56,89,66
0,0,0,39,80,35
0,0,0,71,81,0
0,0,0,41,73,12
0,0,3,65,79,46
0,0,0,62,81,25
0,0,0,61,77,21
0,14,0,57,73,12
0,13,0,63,69,2
0,43,56,83,68,0
0,88,0,81,76,7
0,29,0,72,57,30
0,19,1,83,70,29
0,16,11,55,84,53
0,20,0,42,83,60
0,67,5,52,80,10
0,53,3,32,61,18
0,39,0,29,45,34
0,68,0,45,72,12
0,79,0,48,73,0
0,76,0,63,83,29
0,33,0,58,71,61
0,39,5,58,61,62
0,58,14,36,64,0
0,31,0,2,71,0
0,13,0,57,82,0
0,7,0,75,76,0
0,0,0,82,81,0
0,0,0,64,84,0
0,0,4,76,81,0
0,5,0,87,67,0
0,32,0,80,76,0
0,0,0,75,78,0
0,0,0,74,84,0
0,35,0,60,73,0
0,24,0,82,85,0
0,7,0,89,87,0
0,0,0,87,75,0
0,44,0,81,61,0
0,40,0,26,57,0
0,59,0,43,42,0
0,52,0,46,65,0
0,19,0,67,77,0
0,0,0,83,58,0
0,10,0,64,57,0
0,44,0,49,80,0
0,77,0,50,66,0
0,69,0,64,40,0
0,58,0,70,23,0
0,43,0,46,42,0
0,24,0,63,43,0
0,0,0,67,39,0
0,0,0,65,0,0
0,0,0,69,14,0
0,0,0,81,23,0
0,0,0,63,28,0
0,0,0,88,45,0
0,0,0,81,41,0
0,0,0,81,56,0
0,0,0,95,64,0
0,0,0,75,73,0
0,0,0,68,70,0
0,17,0,60,79,0
0,35,0,58,56,0
0,5,0,66,54,0
0,4,0,29,65,0
0,0,0,19,65,0
0,17,0,48,48,0
0,12,0,11,42,0
0,29,0,81,51,0
0,78,0,83,13,0
0,58,0,82,36,0
0,20,0,69,9,0
0,39,7,81,35,0
0,7,12,69,45,0
0,54,6,75,49,0
0,53,27,60,73,0
0,41,30,75,59,0
0,62,0,27,59,0
0,43,0,36,87,0
0,84,0,65,80,0
0,78,0,33,81,0
0,60,10,0,60,0
0,18,8,40,86,0
0,39,0,24,83,0
0,41,0,35,80,0
0,36,19,23,53,0
0,48,21,53,79,0
0,74,0,50,83,0
0,77,0,36,77,0
0,14,0,18,65,0
0,0,0,43,64,0
0,0,0,45,74,0
0,0,0,29,70,0
0,0,0,11,71,0
0,0,0,18,91,0
0,0,0,0,88,0
0,0,0,5,82,0
0,0,0,0,95,0
0,0,0,0,77,0
0,1,0,0,94,0
0,0,0,0,89,0
0,0,0,0,77,0
0,0,0,6,84,0
0,0,0,0,80,0
0,51,0,0,86,0
0,40,0,0,82,0
0,74,0,0,79,0
0,72,0,2,91,0
0,65,0,13,79,0
0,38,0,36,79,0
0,64,0,58,79,0
0,37,0,66,85,0
0,43,0,64,95,0
0,23,0,51,90,0
0,34,0,73,85,23
0,8,0,58,70,0
0,8,0,82,81,0
0,0,0,62,87,0
0,15,0,61,77,0
0,0,0,79,81,0
0,5,0,69,87,0
0,17,0,70,85,0
0,5,0,83,86,0
0,0,0,82,93,0
0,0,0,76,87,0
0,0,0,43,72,0
0,0,0,79,81,0
0,0,0,66,72,0
0,16,0,67,80,0
0,0,0,64,84,0
0,2,0,50,90,0
0,6,0,13,71,0
0,13,0,17,81,0
0,0,0,26,85,0
0,0,0,21,58,0
0,0,0,21,16,0
0,0,0,14,0,0
0,0,0,10,0,0
0,0,0,11,0,0
0,0,0,6,55,0
0,0,0,7,29,0
0,0,0,0,44,0
0,0,0,0,51,0
0,0,0,18,21,0
0,0,0,18,31,0
0,0,0,57,33,0
0,0,0,70,0,0
0,0,0,89,18,0
0,0,0,7,43,0
0,0,0,0,71,0
0,0,0,0,68,0
0,0,0,0,77,0
0,0,0,12,86,0
0,0,0,17,71,0
0,0,0,11,84,0
0,0,0,81,86,0
0,10,0,90,85,0
0,0,0,88,83,0
0,0,0,37,92,0
0,0,0,3,89,0
0,0,0,0,82,0
0,11,0,0,64,0
0,0,0,36,76,0
0,0,0,86,77,0
0,0,0,71,71,0
0,0,0,36,83,0
0,0,0,79,82,0
0,0,0,66,78,0
0,0,0,67,77,0
0,0,0,65,80,0
0,0,0,72,72,0
0,0,0,88,80,0
0,0,0,78,82,0
0,0,0,84,91,0
0,0,0,89,81,0
0,0,0,90,77,0
0,0,0,28,78,0
0,0,0,33,90,0
0,0,0,0,79,0
0,0,0,18,77,0
0,0,0,31,64,0
0,0,0,32,70,0
0,0,0,42,68,0
0,0,0,13,64,0
0,0,0,47,88,0
0,0,0,19,89,0
0,0,0,7,84,0
0,0,0,48,89,0
0,0,0,70,88,0
0,0,0,80,81,0
0,0,0,25,85,0
0,0,0,12,84,0
0,0,0,27,76,0
0,0,0,3,61,0
0,0,0,0,66,0
0,0,0,0,82,0
0,0,0,0,75,0
0,0,0,0,65,0
0,0,0,0,82,0
0,0,0,0,59,0
0,0,0,24,79,0
0,0,0,23,88,0
0,0,0,15,83,0
0,0,0,0,85,0
0,0,0,0,51,0
0,0,0,0,49,0
0,0,0,0,72,0
0,0,0,0,59,0
0,0,0,0,72,0
0,0,0,0,70,0
0,0,0,0,72,0
0,0,3,74,71,0
0,0,0,69,74,0
0,0,0,66,76,0
0,0,0,91,75,0
0,0,0,72,74,0
0,0,0,18,65,0
0,0,0,54,71,0
0,0,0,43,71,0
0,0,0,49,76,0
0,0,0,65,74,0
0,0,0,83,76,0
0,0,0,82,62,0
0,0,0,88,79,0
0,0,0,88,83,0
0,0,0,65,75,0
0,0,0,72,73,0
0,0,0,78,67,0
0,0,7,73,56,0
3,0,0,63,65,0
0,0,0,76,76,0
0,15,0,68,49,0
0,14,0,50,69,0
0,0,0,34,44,0
0,0,0,27,21,0
0,0,0,23,0,0
0,0,0,15,0,0
0,0,0,53,0,0
0,0,0,79,0,0
1,0,0,41,0,0
0,0,0,49,0,0
0,0,0,53,23,0
0,0,0,10,69,0
0,0,0,4,83,0
9,0,0,20,57,0
0,0,0,33,80,0
0,0,0,74,52,0
0,0,0,69,68,0
0,0,0,77,79,0
0,0,0,82,84,0
0,0,0,54,86,0
0,0,0,40,87,0
0,0,0,34,50,0
0,0,0,81,73,0
0,0,0,75,72,0
0,0,0,93,83,0
0,0,0,84,45,0
0,0,0,86,47,0
0,0,0,55,71,0
0,0,0,50,80,0
0,0,8,59,88,0
0,0,31,66,76,0
0,0,4,67,81,0
0,0,0,62,85,0
0,0,0,36,83,0
0,0,20,68,62,0
0,0,0,57,69,0
0,0,0,74,82,0
0,0,0,75,82,0
0,0,0,61,71,0
0,0,0,81,82,0
0,0,0,78,84,0
0,0,0,43,77,0
0,0,0,57,69,0
0,0,0,91,69,0
0,0,0,71,78,0
0,0,0,36,57,0
0,0,0,45,47,0
0,0,0,72,40,0
0,0,0,72,38,0
0,0,0,33,62,0
0,0,0,53,67,0
0,0,0,47,64,0
0,0,0,82,77,0
0,0,0,46,70,0
0,0,0,41,64,0
0,0,0,51,42,0
0,0,0,67,93,0
0,0,0,62,93,0
0,0,0,29,88,0
0,0,0,35,80,0
0,0,0,70,71,0
0,0,0,64,82,0
0,0,0,56,57,0
0,0,0,63,76,0
0,0,0,71,78,0
0,0,0,67,74,0
0,0,0,78,58,0
0,0,0,71,62,0
0,0,0,83,61,0
0,0,0,12,27,0
0,0,0,34,8,0
0,0,0,49,0,0
0,0,0,80,0,0
0,0,0,89,0,0
0,0,0,77,0,0
0,0,0,52,31,0
0,0,0,73,6,0
0,0,0,77,70,0
0,0,0,48,70,0
0,0,0,73,57,0
0,0,0,61,82,0
0,0,0,55,59,0
0,0,0,35,81,0
0,0,0,62,74,0
0,0,0,63,87,0
0,0,0,35,67,0
0,0,0,37,57,0
0,0,0,40,70,0
0,0,0,59,55,0
0,0,0,67,74,0
0,0,0,82,88,0
0,0,0,46,81,0
0,0,0,42,78,0
0,0,0,52,77,0
3,0,0,53,85,0
46,0,0,36,85,0
12,0,0,38,63,0
0,0,0,47,78,0
11,0,0,46,75,0
30,0,0,47,56,0
48,0,0,78,74,0
16,0,0,82,57,0
0,0,0,87,53,0
0,0,0,93,75,0
0,0,0,83,69,0
0,0,0,84,52,0
0,0,0,83,57,0
0,0,0,84,82,0
0,0,0,87,74,0
0,0,0,91,48,0
0,0,0,77,52,0
0,0,0,77,61,0
0,0,0,74,85,0
0,0,0,83,72,0
0,0,0,84,63,0
0,0,0,31,69,0
0,0,0,37,21,0
0,0,0,52,74,0
0,0,0,44,45,0
0,0,0,68,20,0
0,0,0,86,17,0
0,0,0,65,17,0
0,0,14,71,0,0
0,0,0,84,14,0
0,0,0,84,0,0
0,0,0,57,0,0
0,0,0,50,0,0
0,0,0,68,9,0
0,0,0,68,25,0
0,0,0,73,64,0
0,0,0,85,73,0
0,0,0,67,48,0
0,0,0,85,52,0
0,0,0,83,49,0
0,0,0,78,66,0
0,0,0,59,74,0
0,0,0,17,60,0
0,0,0,28,77,34
0,0,0,16,72,66
0,0,0,4,31,45
0,0,0,30,34,7
0,0,0,22,72,23
0,0,0,12,58,21
0,0,4,72,74,40
0,0,21,89,46,0
0,0,4,55,24,0
0,0,0,24,48,0
0,0,0,50,77,0
0,0,5,87,65,0
0,0,0,83,44,0
0,0,0,92,55,0
7,0,0,77,46,0
72,0,0,80,50,0
60,0,2,86,15,0
13,0,16,70,67,0
0,0,9,77,64,0
18,0,4,62,60,0
10,0,31,69,10,0
0,0,7,70,70,0
0,0,0,81,74,0
0,0,0,46,64,0
0,0,0,12,32,0
0,0,0,46,70,0
5,0,0,26,53,0
0,0,17,23,54,0
0,0,13,9,46,0
0,0,29,0,86,0
0,0,0,0,32,0
0,0,0,7,32,0
0,0,5,0,62,0
0,0,9,0,68,0
0,0,0,47,75,0
0,0,0,63,57,0
0,0,0,46,30,0
6,0,0,8,42,0
15,0,0,33,49,0
59,0,0,15,29,0
64,0,0,32,26,0
60,0,0,27,6,0
72,0,0,10,41,0
44,0,0,40,52,0
36,0,0,37,60,0
0,0,3,48,46,0
0,0,48,71,0,0
10,0,17,18,1,0
6,0,5,22,53,0
0,0,10,35,11,0
0,0,11,29,68,0
0,0,0,41,74,0
0,0,0,35,15,0
0,0,0,36,24,0
47,0,0,41,36,0
9,0,0,58,37,0
15,0,10,80,2,0
13,0,0,89,0,0
66,0,0,86,20,0
64,0,0,85,33,0
36,0,4,73,63,0
0,0,0,89,74,0
47,0,5,71,74,0
41,0,0,91,16,0
52,0,0,69,7,0
0,0,23,75,37,0
0,0,44,76,55,0
0,0,6,62,24,0
12,0,0,54,59,0
13,0,23,77,73,0
0,0,0,86,36,0
0,0,0,73,38,0
0,0,0,81,0,0
0,0,0,61,0,0
0,0,0,67,23,0
0,0,0,70,0,0
0,0,0,89,0,0
0,0,0,85,29,0
0,0,0,90,31,0
0,0,17,56,73,0
0,0,66,80,74,0
0,0,16,62,56,0
0,0,17,62,69,0
0,0,36,64,5,0
0,0,0,81,0,0
0,0,0,80,0,0
0,0,0,75,28,0
0,0,26,45,33,0
0,0,39,7,39,0
0,0,7,8,41,0
0,0,0,24,31,0
0,0,4,7,68,43
0,0,0,0,50,42
0,0,0,0,3,0
0,0,0,0,43,0
0,0,0,0,0,0
0,0,0,0,68,0
0,0,0,16,20,0
0,0,0,8,12,0
0,0,0,22,2,24
0,0,0,67,0,64
0,0,0,74,23,20
0,0,0,77,41,38
0,0,0,37,65,35
0,0,0,46,79,35
0,0,0,49,74,39
0,0,0,45,3,0
0,0,0,45,22,0
0,0,0,62,13,0
0,0,0,54,32,0
0,0,0,20,38,26
0,0,0,36,71,35
0,0,0,52,42,58
0,0,0,26,58,14
0,0,0,40,65,0
0,0,0,18,51,0
0,0,0,28,62,45
0,0,0,55,37,75
0,0,0,62,61,28
0,0,0,13,8,23
0,0,0,38,0,41
0,0,0,58,0,0
0,0,0,78,0,0
0,0,0,63,39,0
0,0,0,76,32,0
0,0,13,76,61,0
0,0,0,76,17,0
0,0,4,83,16,0
0,0,0,85,7,0
0,0,0,61,0,2
0,0,0,63,0,30
0,0,0,41,0,41
0,0,0,76,0,19
0,0,11,78,0,49
0,0,0,76,0,46
0,0,0,63,0,15
0,0,0,66,0,53
0,0,0,48,0,68
0,0,0,69,0,63
0,0,0,57,0,4
0,0,0,60,0,0
0,0,0,51,0,0
0,0,0,0,0,0
0,0,0,21,0,0
0,0,0,50,0,0
0,0,0,28,0,0
0,0,0,22,0,0
0,0,11,16,0,0
0,0,0,0,5,0
0,0,0,27,78,0
0,0,0,19,88,0
0,0,0,39,56,0
0,0,0,72,0,0
0,0,0,18,0,0
0,0,0,44,0,0
29,0,0,38,13,0
44,0,7,44,70,0
9,0,49,65,50,0
0,0,6,64,61,0
0,0,3,48,23,0
0,0,31,64,42,0
