CL_f1,CL_f2,CL_f3,CD_f1,CD_f2,CD_f3
0,0,0,86,89,0
0,0,0,90,81,0
0,0,0,88,72,0
0,0,0,64,82,0
0,0,0,15,80,0
0,0,0,0,78,0
0,0,0,3,74,0
0,0,0,45,90,0
0,0,0,30,93,0
0,0,0,36,82,0
0,0,0,73,75,0
0,0,0,69,70,0
0,0,0,62,40,0
0,0,0,70,69,0
0,0,0,61,54,0
0,0,0,72,23,0
0,0,0,66,81,0
0,0,0,22,85,0
0,0,0,72,84,0
0,0,0,71,89,0
0,0,0,64,77,0
0,0,0,81,60,0
0,0,0,57,54,0
0,0,0,68,70,0
0,0,0,80,65,0
0,0,0,50,49,0
0,0,0,61,19,0
0,0,0,31,37,0
0,0,0,86,57,0
0,0,0,72,60,0
0,0,0,45,55,0
0,0,0,70,83,0
0,0,0,88,81,0
0,0,0,29,65,0
0,0,0,32,87,0
0,0,0,71,79,0
0,0,0,77,68,0
0,0,0,85,59,0
0,0,0,81,60,0
0,0,0,82,87,0
0,0,0,77,78,0
0,0,0,76,70,0
0,0,0,63,74,0
0,0,0,85,82,0
0,0,0,72,79,0
0,0,0,82,85,0
0,0,0,68,88,0
0,0,0,86,79,0
23,0,0,82,90,0
23,0,0,64,81,0
4,0,0,50,82,0
37,0,0,42,90,0
14,0,0,27,72,0
0,0,0,0,82,0
0,0,0,67,89,0
3,0,0,88,90,0
16,0,0,91,85,0
0,0,0,82,84,0
38,0,0,85,86,0
4,0,0,80,73,0
0,0,0,81,84,0
19,0,0,80,79,0
0,0,0,78,79,0
39,0,0,86,67,0
38,0,0,84,83,0
28,0,0,86,88,0
9,0,0,83,91,0
0,0,0,83,95,0
0,0,0,84,80,0
0,0,0,81,87,0
0,0,0,73,94,0
0,0,0,80,89,0
0,0,0,86,76,0
0,4,0,85,85,0
0,0,0,88,62,0
0,0,0,75,43,0
0,0,0,79,29,0
0,0,0,80,82,0
0,0,0,60,92,0
0,0,0,68,79,0
0,0,0,83,87,0
0,0,0,84,77,0
0,0,0,81,81,0
0,0,0,87,87,0
0,0,0,54,83,0
0,0,0,69,82,0
0,0,0,66,69,0
0,0,0,65,86,0
0,0,0,53,96,0
0,0,0,3,82,0
0,0,0,0,80,0
0,0,0,0,86,0
0,0,0,27,91,0
0,0,0,85,68,0
0,0,0,81,63,0
0,0,0,78,56,0
0,0,0,60,77,0
0,0,0,42,83,0
0,0,0,77,85,0
0,0,0,82,92,0
0,0,0,67,84,0
3,0,0,85,86,0
0,0,0,62,95,0
0,0,0,51,85,0
0,0,0,59,89,0
0,0,0,31,79,0
0,0,0,33,85,0
0,0,0,29,70,0
0,0,0,56,84,0
0,0,0,80,80,0
0,0,0,81,86,0
0,0,0,67,77,0
0,0,0,68,87,0
0,0,0,62,64,0
0,0,0,59,76,0
0,0,0,58,76,0
0,0,0,84,88,0
0,0,0,62,85,0
0,0,0,72,88,0
0,0,0,83,92,0
0,0,0,61,87,0
0,0,0,86,83,0
0,0,0,87,85,0
0,0,0,85,84,0
0,0,0,52,85,0
0,7,0,73,87,0
0,0,0,83,82,0
0,15,0,69,80,0
0,0,0,82,82,0
0,0,0,45,83,0
0,0,0,76,83,0
0,0,0,46,62,0
0,0,0,74,81,0
0,0,0,84,40,0
0,0,0,90,76,0
0,0,0,85,86,0
0,0,0,57,86,0
0,0,0,63,84,0
0,0,0,87,88,0
0,0,0,78,86,0
0,0,0,87,83,0
0,0,0,88,92,0
0,0,0,71,88,0
0,0,0,72,88,0
0,0,0,51,89,0
0,0,0,77,84,0
0,0,0,77,78,0
0,0,0,81,70,0
0,0,0,79,76,0
0,0,0,78,80,0
0,0,0,73,56,0
0,0,0,80,45,0
0,0,0,80,77,0
0,0,0,85,74,0
0,0,0,81,85,0
0,0,0,84,89,0
0,0,0,91,88,0
0,0,0,83,77,0
0,0,0,82,82,0
0,0,0,56,75,0
0,0,0,91,78,0
0,0,0,83,85,0
0,0,0,72,84,18
0,0,0,71,90,71
0,0,0,80,88,54
0,0,0,78,78,0
0,0,0,91,85,50
0,0,0,85,77,26
0,0,0,86,88,56
0,0,0,84,87,30
0,0,0,79,81,0
0,0,0,84,53,0
0,0,0,90,55,0
0,0,0,85,65,0
0,0,0,79,85,0
0,0,0,83,90,0
0,0,0,86,84,0
0,0,0,87,78,0
0,0,0,72,69,0
0,0,0,73,77,0
0,0,27,82,87,0
0,0,3,73,80,0
0,0,4,85,80,0
0,4,0,89,63,0
0,0,0,83,57,0
0,0,0,86,50,0
0,0,0,84,74,0
0,0,0,89,50,0
0,0,0,87,70,0
0,0,0,84,80,0
0,0,0,84,77,0
0,0,0,79,60,0
0,0,0,79,58,0
0,0,0,78,43,0
0,0,0,73,51,0
0,0,0,82,83,0
0,0,0,78,70,0
0,0,0,78,59,0
0,0,0,79,78,0
0,0,0,81,60,0
0,0,0,84,61,0
0,0,0,85,23,0
0,0,0,88,37,0
0,0,0,81,45,0
0,0,0,77,36,0
0,0,0,73,53,0
0,0,0,88,86,0
0,0,0,82,94,0
0,0,0,76,80,0
0,0,0,75,92,0
0,0,0,90,84,0
0,0,0,78,90,0
0,0,0,61,78,0
0,0,0,89,89,0
0,0,0,87,75,0
0,0,0,87,84,0
0,0,0,81,86,0
0,0,0,82,90,0
0,0,0,82,87,0
0,0,0,77,83,0
0,0,0,89,90,0
0,0,0,88,82,0
0,0,0,89,96,0
0,0,0,81,62,0
0,0,0,62,67,0
0,0,0,38,72,0
0,0,0,61,82,0
0,0,0,75,78,0
0,0,0,79,84,0
0,0,0,68,91,0
0,0,0,81,88,0
0,0,0,53,79,0
0,0,0,61,76,0
0,0,0,77,81,0
0,0,0,79,77,0
0,0,0,84,82,0
0,0,0,79,77,0
0,0,0,83,74,0
0,0,0,89,85,0
0,0,0,80,79,0
0,0,0,86,79,0
0,0,0,89,79,0
0,0,0,73,80,0
0,0,0,49,82,0
0,0,0,75,75,0
0,0,0,81,73,0
0,0,0,81,50,0
0,0,0,75,80,0
0,0,0,81,77,0
0,0,0,83,83,0
0,0,0,69,89,0
0,0,0,76,85,0
0,0,0,82,80,0
0,0,0,81,84,0
0,0,0,86,88,0
0,0,0,83,89,0
0,0,0,78,88,0
0,0,0,93,81,0
0,0,0,52,90,0
0,0,0,0,90,0
0,0,0,0,87,0
0,0,0,0,85,0
0,0,0,20,88,0
0,0,0,18,77,0
0,0,0,37,74,0
0,0,0,65,88,0
0,0,0,47,86,0
0,0,0,54,85,0
0,0,0,84,84,0
0,0,0,75,84,0
0,0,0,90,83,0
0,0,0,71,71,0
0,0,0,81,38,0
0,0,0,79,22,0
0,0,0,91,60,0
0,0,0,92,73,0
0,0,0,75,78,0
0,0,0,10,81,0
0,0,0,0,83,0
0,0,0,0,86,0
0,0,0,0,81,0
0,0,0,27,86,0
0,0,0,80,77,0
0,0,0,72,84,0
0,0,0,34,68,0
0,0,0,56,19,0
0,0,0,78,0,0
0,0,0,76,20,0
0,0,0,76,12,0
0,0,0,71,53,0
0,0,0,56,57,0
0,0,0,49,86,0
0,0,0,58,51,0
0,0,0,54,11,0
0,0,0,78,0,0
0,0,0,13,0,0
0,0,0,42,22,0
0,0,0,77,8,0
0,0,0,71,18,0
0,0,0,83,0,0
0,0,0,81,0,0
0,0,0,88,16,0
0,0,0,81,0,0
0,0,0,76,0,0
0,0,0,90,4,0
0,0,0,89,2,0
0,0,0,83,0,0
0,0,0,86,0,0
0,0,0,68,0,0
0,0,0,64,0,0
0,0,0,63,0,0
6,0,0,78,0,0
0,0,0,56,0,0
0,9,0,77,3,0
0,0,0,58,0,0
0,0,0,57,0,0
0,0,0,50,0,0
0,0,0,59,0,0
0,0,0,39,0,0
0,0,0,0,0,0
0,0,0,24,0,0
0,0,0,14,0,0
0,0,0,41,44,0
0,0,0,69,90,0
0,0,0,58,60,0
0,0,0,33,89,0
0,0,0,73,90,0
0,8,0,75,80,0
0,16,0,63,82,0
0,0,0,63,78,0
0,0,0,82,90,0
0,2,0,83,31,0
0,23,0,46,19,0
0,5,0,60,75,0
0,0,0,61,93,0
0,0,0,10,82,0
0,0,0,5,86,28
0,0,0,52,84,43
0,0,0,12,51,8
0,0,0,0,64,37
0,3,0,0,62,49
0,0,0,71,58,0
0,4,0,29,49,0
0,0,0,53,88,0
0,0,0,73,93,0
0,0,0,84,84,0
0,0,0,57,78,8
0,2,0,34,92,53
0,8,0,61,86,42
0,0,0,78,73,0
0,0,0,75,85,43
0,0,0,62,38,55
0,0,0,47,66,33
0,0,0,54,80,46
0,0,0,11,92,22
0,0,0,66,81,8
0,0,0,58,76,14
0,0,0,70,86,0
0,0,0,85,78,7
0,0,0,55,84,1
0,0,0,57,89,0
0,0,0,69,88,5
0,0,0,81,92,39
0,0,0,68,87,11
0,0,0,47,76,0
0,0,0,67,85,0
0,0,0,72,85,6
0,11,0,68,78,21
0,12,0,48,81,14
0,16,0,82,79,26
6,0,0,44,78,0
0,0,0,3,87,12
0,0,0,52,63,0
0,0,0,15,71,12
0,0,0,0,33,0
0,0,0,0,1,3
15,0,0,0,18,38
0,0,0,0,63,5
0,0,0,0,87,0
0,0,0,0,91,0
0,0,0,11,82,12
0,0,0,40,83,27
0,0,0,80,73,18
0,3,0,85,68,34
7,4,0,37,24,15
0,0,0,0,21,9
0,0,0,0,25,13
0,0,0,53,16,0
0,0,0,0,8,0
0,0,0,0,20,0
0,0,0,38,38,0
0,0,0,72,25,0
27,0,0,71,21,0
0,0,0,65,31,0
0,0,0,82,29,0
0,0,0,70,84,0
0,0,0,56,85,0
0,0,0,78,75,0
0,0,0,76,75,0
0,0,0,57,89,0
0,0,0,61,85,0
0,0,0,56,80,53
12,0,0,51,82,38
0,0,0,32,78,0
0,0,0,16,85,51
0,0,0,0,84,43
0,0,0,39,67,0
0,0,0,62,18,0
0,0,0,56,51,0
0,0,0,50,58,0
0,0,0,75,43,0
0,0,0,81,87,0
23,0,0,64,77,0
19,0,0,65,92,0
0,0,0,74,78,0
0,0,0,86,83,0
66,0,0,56,90,0
41,0,0,61,88,0
27,0,0,69,83,0
12,0,0,82,81,0
0,0,0,69,86,0
0,0,0,69,73,0
0,0,0,64,85,0
0,0,20,53,73,0
0,0,0,55,84,0
29,0,0,63,91,0
17,0,0,44,86,0
60,0,0,82,85,0
58,0,0,44,88,0
40,0,0,0,81,0
5,0,0,0,81,0
2,0,0,43,11,0
0,0,0,19,0,0
0,0,0,27,0,0
0,0,0,70,0,0
0,0,0,17,30,0
0,0,0,61,74,0
0,0,0,66,77,0
6,0,0,71,84,0
6,0,0,21,90,0
0,0,0,0,79,0
0,0,0,0,64,0
0,0,0,63,14,0
0,0,0,79,8,0
0,0,0,82,48,0
0,0,0,70,86,0
0,0,0,59,91,0
0,0,0,0,66,0
0,0,0,0,94,0
0,0,0,0,87,0
24,0,0,11,78,0
6,0,0,0,94,0
0,0,0,0,73,0
0,0,0,0,82,0
14,0,0,0,89,0
0,0,0,18,85,0
0,0,0,76,88,0
0,0,0,69,90,0
0,0,0,50,80,0
0,0,0,49,76,0
0,0,0,57,72,0
0,0,0,57,80,0
0,0,0,71,74,0
0,0,2,89,51,0
0,0,0,81,81,0
0,0,0,58,75,0
0,0,0,78,76,0
0,0,0,73,81,0
0,0,0,94,84,0
0,0,0,78,70,0
0,0,0,78,7,0
0,0,0,90,6,0
0,0,0,88,23,0
0,0,0,86,57,0
0,0,0,86,65,0
0,0,0,91,81,0
0,0,0,79,84,0
0,0,0,84,72,0
0,0,0,69,86,0
0,0,0,75,84,0
0,0,0,51,84,0
0,0,9,5,80,0
0,0,20,45,19,0
0,0,13,52,8,21
0,0,11,90,0,19
0,0,0,84,0,47
0,0,0,82,73,65
0,0,0,81,79,75
0,0,0,76,81,76
0,0,0,83,76,56
0,0,0,70,64,49
0,0,0,73,71,73
0,0,11,31,52,2
0,0,8,50,65,0
0,0,0,75,90,0
0,0,0,72,79,0
0,0,0,56,65,0
0,0,0,66,7,0
0,0,0,63,28,0
0,0,0,63,80,0
0,0,0,64,82,0
0,0,0,74,77,0
0,0,0,67,63,0
0,0,0,69,71,0
0,0,0,69,73,0
0,0,0,67,75,0
0,0,0,24,75,0
0,0,0,30,85,0
0,0,0,35,83,0
0,0,0,66,85,0
0,0,0,51,86,0
0,0,0,47,82,0
0,0,0,70,83,0
0,0,0,72,92,0
0,0,0,70,76,0
0,0,0,82,81,0
6,0,0,86,77,0
0,0,0,85,92,3
0,0,5,84,76,10
9,0,0,80,50,8
0,0,0,81,67,13
0,0,0,75,66,0
0,0,0,82,64,0
0,0,0,73,1,0
0,0,0,76,0,0
0,0,0,77,0,0
13,0,0,72,0,0
0,0,0,78,67,0
0,0,0,82,81,0
0,0,0,70,85,0
0,0,0,86,88,0
0,0,0,79,69,0
0,0,0,62,90,0
0,0,0,26,80,0
0,0,0,55,84,0
0,0,0,66,88,0
0,0,0,80,79,0
0,0,0,52,82,0
0,0,0,15,81,0
0,0,0,6,3,0
0,0,0,9,0,0
0,0,0,0,25,0
0,0,0,0,62,0
0,0,1,0,60,0
0,0,3,0,42,0
6,0,0,0,83,0
20,0,0,70,74,0
0,0,0,58,90,57
0,0,0,45,79,28
0,0,0,0,67,0
0,0,0,42,62,0
0,0,0,68,75,0
0,0,0,53,77,0
0,0,0,62,92,0
0,0,0,14,90,0
0,0,0,8,87,0
0,0,0,57,80,0
0,0,0,78,78,0
0,0,0,69,63,0
0,0,0,72,30,0
0,0,0,44,81,0
0,0,0,13,87,6
0,0,0,46,77,59
0,0,0,48,79,0
9,0,0,34,78,56
11,0,0,16,91,65
0,0,0,28,90,60
0,0,0,9,84,43
0,0,0,0,86,56
0,0,0,0,89,13
0,0,0,0,71,49
0,0,0,25,75,0
0,0,0,0,90,0
0,0,0,7,80,0
0,0,0,16,86,0
0,0,0,3,83,0
0,0,0,40,88,0
0,0,0,12,79,0
0,0,0,0,69,0
0,0,0,0,47,0
0,0,0,60,67,0
0,0,0,58,50,0
0,0,0,56,69,0
0,0,0,32,94,0
0,0,0,0,88,0
0,6,0,18,83,0
0,0,0,0,77,0
0,0,0,0,77,0
0,0,0,0,83,0
0,0,0,28,77,0
0,0,0,72,93,0
0,0,0,51,82,0
0,0,0,74,76,0
0,0,0,85,92,0
0,0,0,46,84,0
0,0,0,37,87,0
0,0,0,60,50,0
0,0,0,44,18,0
0,0,0,42,63,0
0,0,0,51,26,0
0,0,0,71,12,0
0,0,0,61,0,0
0,0,0,44,53,0
0,0,0,76,91,0
0,0,0,61,78,0
0,0,0,27,89,0
0,0,0,75,83,0
0,0,0,2,59,0
0,0,0,0,60,0
0,0,0,76,25,0
0,0,0,74,0,0
0,0,0,58,34,0
0,0,0,10,34,0
0,0,0,51,81,0
0,0,0,9,87,0
0,0,0,59,71,0
0,0,0,47,84,0
0,0,0,17,90,0
0,0,0,37,87,0
0,0,0,65,79,0
0,0,0,79,34,0
0,0,0,77,57,0
0,0,0,16,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,31,0
0,0,0,0,16,0
0,0,0,0,64,0
0,0,0,0,82,0
0,0,0,52,23,0
0,0,0,90,4,0
0,0,0,71,23,0
0,0,0,86,1,0
0,0,0,77,14,0
0,0,0,73,7,0
0,0,0,89,0,0
0,0,0,77,0,0
0,0,0,59,0,0
0,0,0,63,0,0
0,0,0,84,0,0
0,0,0,88,0,0
0,0,0,84,0,0
0,0,0,78,46,0
0,0,9,88,87,0
0,0,33,76,87,0
0,0,0,66,81,0
0,0,0,73,84,0
0,0,0,78,45,0
0,0,0,78,86,0
0,0,0,84,85,0
0,0,0,74,88,0
0,0,0,58,91,0
0,0,0,49,80,0
0,0,0,58,74,0
0,0,0,56,76,0
0,0,0,6,14,0
0,0,0,30,63,0
0,0,0,62,88,0
0,0,0,57,85,0
0,0,0,68,87,0
0,0,0,83,80,0
0,0,0,42,80,0
0,0,0,60,78,0
0,0,0,68,67,0
0,0,0,54,75,0
0,0,0,66,89,0
0,0,0,62,39,0
0,0,0,77,39,0
0,0,0,43,56,0
0,0,0,38,22,0
0,0,0,52,44,0
0,0,0,56,25,0
0,0,0,77,67,0
0,0,0,0,80,0
0,0,0,0,72,0
0,0,0,0,90,0
0,0,0,0,88,0
0,0,0,0,83,0
0,0,0,0,85,0
0,0,0,0,80,0
0,0,0,0,80,0
0,0,0,0,93,0
0,15,0,0,86,0
0,11,0,0,81,0
0,25,0,0,82,0
0,4,0,0,39,0
0,41,0,0,43,0
0,15,0,0,88,0
0,0,0,0,85,0
0,0,0,0,91,0
0,0,0,0,86,0
0,0,0,0,84,0
0,0,0,0,73,0
0,0,0,0,76,0
0,0,0,0,82,0
0,0,0,0,91,0
0,2,0,0,86,0
0,6,0,0,86,0
0,0,0,0,85,0
0,0,0,21,58,0
0,0,0,50,64,0
0,0,0,64,52,0
0,0,0,75,75,0
0,0,0,57,19,0
0,0,0,60,29,0
0,0,0,68,77,0
0,0,0,63,66,0
0,0,0,47,71,0
0,0,0,69,74,0
0,0,0,56,69,0
0,0,0,57,65,0
0,0,0,11,0,0
0,0,0,0,0,0
0,0,0,0,0,0
13,0,0,0,0,0
2,0,0,0,0,0
29,0,0,0,0,0
0,0,0,0,0,0
36,0,0,0,13,0
31,0,0,0,67,0
30,0,22,0,68,0
33,0,5,0,71,0
22,0,0,0,86,0
31,0,0,0,81,0
17,0,0,0,85,0
0,0,0,0,72,0
0,0,0,0,84,0
0,0,0,0,79,0
0,0,0,0,86,0
71,0,0,0,79,0
34,0,0,0,76,0
28,0,0,0,86,0
19,0,0,0,86,0
0,0,0,0,79,0
2,0,0,0,80,0
39,0,0,0,89,0
0,0,0,0,65,0
18,0,0,0,83,0
65,0,0,0,82,0
50,0,3,0,64,0
33,26,0,0,85,0
8,0,0,0,61,0
24,0,0,0,80,0
58,0,0,0,76,0
41,0,0,0,31,0
24,0,0,0,56,0
0,0,0,0,67,0
8,0,0,0,76,0
0,0,0,0,32,0
0,0,0,0,77,0
0,0,0,0,79,0
0,0,0,0,86,0
41,0,0,0,77,0
63,0,0,0,77,0
40,0,0,0,60,0
44,0,0,0,90,0
4,0,0,0,89,0
0,0,0,0,80,0
0,0,0,0,66,0
0,0,0,0,5,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,6,0,0,0
0,0,0,0,24,0
0,0,0,0,0,0
0,0,0,0,19,0
0,0,0,0,3,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,10,0
0,0,0,0,75,0
0,0,0,0,77,0
0,0,0,0,77,0
0,0,0,0,83,0
0,0,0,0,83,0
0,0,0,0,69,0
0,0,0,0,88,0
0,0,0,0,88,0
0,0,0,0,86,0
0,0,0,0,71,0
0,0,0,0,78,0
0,0,0,0,63,0
0,0,0,0,71,0
0,0,0,0,79,0
0,0,0,0,83,0
0,0,0,0,83,0
0,0,0,0,82,0
0,0,0,0,83,0
0,0,0,0,86,0
0,0,0,0,90,0
0,0,0,0,87,0
0,0,0,0,74,0
0,0,0,0,83,0
0,0,0,0,73,0
0,0,0,0,91,0
0,0,0,0,83,0
0,0,0,0,19,0
0,0,0,0,54,0
0,0,0,0,68,0
0,0,0,0,61,0
0,0,4,0,72,0
0,0,5,0,77,0
0,0,0,0,82,0
0,0,0,0,85,0
0,0,0,0,75,0
0,0,0,0,81,0
0,0,0,0,75,0
0,0,0,0,80,0
0,0,0,0,58,0
0,0,0,0,46,0
0,0,0,0,55,0
0,0,0,0,22,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,10,0
0,0,0,0,85,0
0,0,0,0,87,0
0,0,0,0,81,0
0,0,0,0,80,0
0,0,0,0,77,0
0,0,0,0,79,0
0,14,0,0,78,0
0,13,0,0,78,0
0,1,0,0,81,0
0,15,0,0,77,0
0,58,0,0,83,0
0,45,0,0,84,0
0,52,0,0,75,0
0,56,0,0,90,0
0,21,0,0,75,0
0,35,0,0,10,0
0,33,0,0,15,0
0,22,0,0,13,0
0,18,0,0,90,0
0,21,0,0,69,0
0,16,0,0,67,0
0,27,0,0,37,0
0,16,0,0,77,0
0,16,0,0,77,0
0,28,0,0,73,0
0,19,0,0,91,0
0,42,0,0,76,0
0,29,0,0,85,0
0,24,0,0,93,0
0,51,0,0,82,0
0,30,0,0,33,0
0,10,0,0,54,0
0,30,0,0,45,0
0,32,0,0,0,0
0,21,0,0,13,0
0,17,0,0,66,0
0,11,0,0,35,0
0,9,0,0,28,0
0,2,0,0,5,0
0,25,0,0,8,0
0,10,0,0,5,0
0,10,0,0,0,0
0,12,0,0,10,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,4,0
0,29,0,0,36,0
0,8,0,0,49,0
0,0,0,0,58,0
0,9,0,0,0,0
0,0,0,0,0,0
0,18,0,0,20,0
0,0,0,0,19,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,50,0,0,0,0
0,0,0,0,0,0
0,0,0,0,32,0
0,0,0,0,36,0
0,23,0,0,75,0
0,6,0,0,73,0
0,7,0,0,56,0
0,47,0,0,60,0
0,0,0,0,80,0
0,0,0,0,81,0
0,0,0,0,83,0
0,0,0,0,74,0
0,0,0,0,84,0
0,0,0,0,82,0
0,0,0,0,18,0
0,0,0,0,3,0
0,0,0,0,0,0
0,0,0,0,4,0
0,0,0,0,53,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,2,0,0,0
0,10,16,0,0,0
0,15,30,0,3,0
0,0,17,0,13,0
0,2,0,0,0,0
0,5,3,0,0,0
0,16,24,0,26,0
0,21,0,0,68,0
0,0,11,0,49,0
0,0,7,0,56,0
0,0,9,0,24,0
0,0,8,0,40,0
0,0,0,0,35,0
0,0,5,0,65,0
0,0,15,0,71,0
0,0,6,0,54,0
0,0,0,0,8,0
0,0,0,0,11,0
0,0,0,0,10,0
0,0,0,0,0,0
0,5,0,0,0,0
0,21,0,0,0,0
0,45,0,0,0,0
0,5,0,0,0,0
0,0,0,0,0,0
0,11,0,0,0,0
0,22,0,0,46,0
0,0,0,0,8,0
0,4,0,0,0,0
0,0,0,0,0,0
0,3,0,0,0,0
0,0,0,0,0,0
0,0,10,0,0,0
0,0,10,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,31,0,0,0
2,0,54,0,0,0
13,0,38,0,0,0
4,0,25,0,0,0
16,0,58,0,0,0
0,0,0,0,0,0
12,0,0,0,0,0
0,5,0,0,0,0
0,3,0,0,0,0
0,28,0,0,0,0
0,3,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,30,0,0,0,0
0,50,0,0,0,0
0,8,0,0,0,0
0,0,0,0,0,0
5,0,0,0,0,0
0,76,0,0,0,0
0,33,0,0,0,0
0,36,0,0,0,0
0,71,0,0,0,0
4,23,0,0,0,0
0,75,0,0,0,0
0,58,0,0,0,0
0,77,0,0,0,0
0,26,0,0,0,0
0,1,0,0,0,0
0,29,0,0,0,0
0,19,0,0,0,0
0,13,0,0,0,0
6,0,0,0,0,0
13,29,0,0,0,0
0,4,0,0,0,0
0,21,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,11,0,0,0,0
0,0,0,0,0,0
0,2,0,0,0,0
0,17,0,0,0,0
0,11,0,0,0,0
0,6,0,0,0,0
0,39,0,0,0,0
0,19,20,0,0,0
0,14,16,0,0,0
0,31,56,0,0,0
0,36,48,0,0,0
0,20,25,0,0,0
0,13,41,0,0,0
8,23,43,0,0,0
0,53,80,0,0,0
3,80,45,0,0,0
0,56,4,0,0,0
0,18,17,0,0,0
13,0,0,0,0,0
41,56,0,0,0,0
69,34,0,0,0,0
50,66,0,0,0,0
34,30,0,0,0,0
62,0,0,12,0,0
0,0,76,53,0,0
11,0,32,31,0,0
26,0,0,73,0,0
21,4,0,88,0,0
0,4,0,41,0,0
0,2,0,25,0,0
0,19,0,25,0,0
20,15,0,64,0,0
0,19,0,9,0,0
0,14,0,0,0,0
0,19,35,29,0,0
0,22,11,79,0,0
0,8,35,77,0,0
0,0,29,82,0,0
0,0,65,68,0,0
0,0,85,75,0,0
0,0,35,44,0,0
0,0,86,50,0,0
0,0,82,38,0,0
0,25,64,0,0,0
0,61,31,18,0,0
0,61,22,14,0,0
0,32,31,0,0,0
0,25,37,32,0,0
0,7,49,5,0,0
0,0,24,49,0,0
0,0,41,4,0,0
0,17,29,78,0,0
0,0,39,60,0,0
0,0,24,0,0,0
0,0,72,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,50,0,0,0
0,0,35,0,0,0
0,0,58,0,0,0
0,0,72,0,0,0
0,0,64,0,0,9
0,6,27,0,0,70
0,0,28,0,0,25
0,0,85,0,0,20
0,0,43,0,0,13
0,0,60,0,0,34
0,11,55,0,0,25
0,0,43,0,0,46
0,0,37,0,0,17
0,0,79,0,0,0
0,3,82,0,0,0
0,0,76,0,0,0
0,0,20,0,0,0
0,0,7,0,0,0
0,0,0,0,0,0
0,0,0,21,0,0
0,0,0,61,0,0
0,0,13,73,0,0
0,0,0,71,0,0
0,0,10,52,0,0
0,0,0,73,0,0
0,0,0,62,0,0
0,0,0,49,0,0
0,0,0,20,0,0
0,0,0,49,0,0
0,0,0,64,0,0
0,0,0,65,0,0
0,0,0,86,0,0
0,0,0,71,0,0
0,0,0,62,0,0
0,0,0,40,0,0
0,0,0,71,0,0
41,0,0,34,0,0
27,0,0,49,0,41
0,0,6,44,0,73
15,0,19,0,0,77
2,0,21,82,0,69
26,9,29,68,0,73
6,20,26,41,0,74
23,74,16,47,0,51
5,80,5,35,0,57
43,38,40,35,0,63
37,89,61,0,0,34
52,70,53,19,0,60
15,65,35,0,0,16
0,23,62,1,0,0
0,0,42,16,0,0
29,11,49,21,0,57
0,0,52,0,0,70
47,14,38,0,0,85
42,3,0,0,0,54
73,3,0,0,0,37
68,26,0,0,0,31
33,4,0,10,0,49
0,0,0,16,0,20
29,11,0,16,0,68
43,20,0,0,0,71
6,10,0,0,0,18
41,0,0,0,0,36
0,16,0,14,0,0
0,0,0,0,0,0
0,0,0,0,0,0
11,0,0,13,0,18
28,0,0,40,0,61
31,3,0,12,0,44
36,0,0,0,0,29
47,0,0,0,0,0
35,0,0,44,0,0
29,0,0,0,0,0
0,0,0,0,0,0
53,0,0,0,0,0
30,0,0,0,0,0
7,0,0,0,0,0
46,0,0,0,0,0
36,0,0,0,0,0
45,0,0,0,0,0
31,0,0,0,0,0
51,0,0,0,0,0
26,0,0,2,0,0
56,0,0,52,0,0
79,0,0,14,0,0
79,0,0,27,0,0
65,0,0,46,0,0
61,0,0,23,0,0
52,0,0,64,0,0
25,0,0,85,0,0
0,0,0,69,0,0
0,0,0,86,0,0
0,0,0,85,0,0
15,0,0,88,0,0
0,0,0,75,0,0
7,0,0,90,0,0
40,0,0,83,0,0
44,0,0,55,0,0
41,0,0,47,0,0
48,0,0,71,0,0
51,0,0,83,0,0
32,0,25,83,0,0
0,0,47,48,0,0
17,0,0,0,0,0
65,0,30,19,0,0
77,0,49,54,0,0
76,0,66,32,0,0
75,0,6,0,0,0
54,3,0,0,0,0
71,0,0,0,0,0
62,0,27,0,0,0
65,0,9,0,0,0
79,0,16,0,0,0
53,0,0,0,0,0
50,0,18,6,0,0
50,0,0,69,0,0
33,0,0,63,0,0
0,0,0,78,0,0
9,4,3,48,0,0
11,6,19,0,0,0
16,0,17,0,0,0
0,0,0,0,0,0
38,0,16,0,0,0
24,0,13,0,0,0
15,0,60,0,0,0
